Departure Time,Flyby Time,Arrival Time,Distance of Flyby to Jupiter,Delta V,Status Saturn crossed,Crossing distance S/C-Saturn,Entry Angle of Flyby
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,311356.65115342825,-0.10324999999999986
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,334742.1861569547,-0.10329999999999985
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,358276.5361201491,-0.10334999999999984
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,381932.1892948052,-0.10339999999999984
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,405687.9236915369,-0.10344999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,429527.13132129173,-0.10349999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,453436.6440130865,-0.10354999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,477405.8962586939,-0.10359999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,501426.3186786679,-0.10364999999999981
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,525490.8919775796,-0.1036999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,549593.8143930492,-0.1037499999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,573730.2505881952,-0.1037999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,597896.1397983177,-0.10384999999999979
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,622088.0476480959,-0.10389999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,646303.0505363793,-0.10394999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,670538.644578271,-0.10399999999999977
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,322280.08761803614,-0.102
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,298415.5040181338,-0.10204999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,274662.7049186061,-0.10209999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,251053.41619794842,-0.10214999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,227632.29027184445,-0.10219999999999997
